MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/08/2023 00:00:00,Wasson Malia H,4,A-Award,--D,2093,2093,1,0001615914,Restricted Stock Units
A,06/08/2023 00:00:00,SIMMONS SABRINA,4,A-Award,--D,2093,2093,1,0001411337,Restricted Stock Units
A,06/08/2023 00:00:00,Shi Christiana Smith,4,A-Award,--D,2093,2093,1,0001529495,Restricted Stock Units
A,06/08/2023 00:00:00,Nelson Ronald E.,4,A-Award,--D,524,524,2,0001518939,Restricted Stock Units
A,06/08/2023 00:00:00,Nelson Ronald E.,4,A-Award,--D,2093,2093,1,0001518939,Restricted Stock Units
A,06/08/2023 00:00:00,MANSELL KEVIN,4,A-Award,--D,2093,2093,1,0001238809,Restricted Stock Units
A,06/08/2023 00:00:00,CULVER JOHN,4,A-Award,--D,1047,1047,2,0001456877,Restricted Stock Units
A,06/08/2023 00:00:00,CULVER JOHN,4,A-Award,--D,2093,2093,1,0001456877,Restricted Stock Units
A,06/08/2023 00:00:00,BRYANT ANDY D,4,A-Award,--D,524,524,2,0001131061,Restricted Stock Units
A,06/08/2023 00:00:00,BRYANT ANDY D,4,A-Award,--D,2093,2093,1,0001131061,Restricted Stock Units
A,06/08/2023 00:00:00,BABSON STEPHEN E,4,A-Award,--D,524,524,2,0001201101,Restricted Stock Units
A,06/08/2023 00:00:00,BABSON STEPHEN E,4,A-Award,--D,2093,2093,1,0001201101,Restricted Stock Units
D,05/30/2023 00:00:00,BABSON STEPHEN E,4,M-Exempt,--D,5630,0,6,0001201101,Stock Option (right to buy)
A,05/30/2023 00:00:00,BABSON STEPHEN E,4,M-Exempt,--D,5630,120712,1,0001201101,Common Stock
D,05/16/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,5630,0,5,0001518939,Stock Option (right to buy)
D,05/16/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,1764,0,4,0001518939,Stock Option (right to buy)
D,05/16/2023 00:00:00,Nelson Ronald E.,4,S-Sale,--D,7394,16857,3,0001518939,Common Stock
A,05/16/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,5630,24251,2,0001518939,Common Stock
A,05/16/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,1764,18621,1,0001518939,Common Stock
A,05/10/2023 00:00:00,Bragdon Peter J,4,G-Gift,--I,200,200,3,0001297763,Common Stock
D,05/10/2023 00:00:00,Bragdon Peter J,4,G-Gift,--D,200,21479,2,0001297763,Common Stock
D,05/10/2023 00:00:00,Bragdon Peter J,4,G-Gift,--D,100,21679,1,0001297763,Common Stock
D,05/02/2023 00:00:00,SIMMONS SABRINA,4,S-Sale,--D,982,4913,2,0001411337,Common Stock
D,05/01/2023 00:00:00,Zanon Craig,4,M-Exempt,--D,477,953,3,0001876194,Restricted Stock Units
D,05/01/2023 00:00:00,Zanon Craig,4,F-InKind,--D,160,926,2,0001876194,Common Stock
A,05/01/2023 00:00:00,Zanon Craig,4,M-Exempt,--D,477,1086,1,0001876194,Common Stock
D,05/01/2023 00:00:00,Wasson Malia H,4,M-Exempt,--D,1964,0,2,0001615914,Restricted Stock Units
A,05/01/2023 00:00:00,Wasson Malia H,4,M-Exempt,--D,1964,9487,1,0001615914,Common Stock
D,05/01/2023 00:00:00,SIMMONS SABRINA,4,M-Exempt,--D,1964,0,3,0001411337,Restricted Stock Units
A,05/01/2023 00:00:00,SIMMONS SABRINA,4,M-Exempt,--D,1964,5895,1,0001411337,Common Stock
D,05/01/2023 00:00:00,Shi Christiana Smith,4,M-Exempt,--D,1813,0,2,0001529495,Restricted Stock Units
A,05/01/2023 00:00:00,Shi Christiana Smith,4,M-Exempt,--D,1813,1813,1,0001529495,Common Stock
D,05/01/2023 00:00:00,Potter Steven M.,4,M-Exempt,--D,810,1620,3,0001855254,Restricted Stock Units
D,05/01/2023 00:00:00,Potter Steven M.,4,F-InKind,--D,271,1576,2,0001855254,Common Stock
A,05/01/2023 00:00:00,Potter Steven M.,4,M-Exempt,--D,810,1847,1,0001855254,Common Stock
D,05/01/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,491,0,4,0001518939,Restricted Stock Units
D,05/01/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,1964,0,3,0001518939,Restricted Stock Units
A,05/01/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,491,16857,2,0001518939,Common Stock
A,05/01/2023 00:00:00,Nelson Ronald E.,4,M-Exempt,--D,1964,16366,1,0001518939,Common Stock
D,05/01/2023 00:00:00,MANSELL KEVIN,4,M-Exempt,--D,1964,0,2,0001238809,Restricted Stock Units
A,05/01/2023 00:00:00,MANSELL KEVIN,4,M-Exempt,--D,1964,5488,1,0001238809,Common Stock
D,05/01/2023 00:00:00,CULVER JOHN,4,M-Exempt,--D,982,0,4,0001456877,Restricted Stock Units
D,05/01/2023 00:00:00,CULVER JOHN,4,M-Exempt,--D,1964,0,3,0001456877,Restricted Stock Units
A,05/01/2023 00:00:00,CULVER JOHN,4,M-Exempt,--D,982,5486,2,0001456877,Common Stock
A,05/01/2023 00:00:00,CULVER JOHN,4,M-Exempt,--D,1964,4504,1,0001456877,Common Stock
