MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/28/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,5227,7621,5,0001750183,Put Option (right to sell)
A,06/28/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,7284,52014,4,0001750183,Put Option (right to sell)
A,06/28/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,7284,61264,3,0001750183,Put Option (right to sell)
D,06/28/2023 00:00:00,Antara Capital LP,4,S-Sale,--I,6666900,93911906,2,0001750183,AMC Preferred Equity Units
D,06/28/2023 00:00:00,Antara Capital LP,4,S-Sale,--I,1326500,100578806,1,0001750183,AMC Preferred Equity Units
D,06/27/2023 00:00:00,Antara Capital LP,4,S-Sale,--I,36130,101905306,3,0001750183,AMC Preferred Equity Units
D,06/27/2023 00:00:00,Antara Capital LP,4,S-Sale,--I,3536900,101941436,2,0001750183,AMC Preferred Equity Units
A,06/26/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,5424,44730,5,0001750183,Put Option (right to sell)
A,06/26/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,2394,2394,4,0001750183,Put Option (right to sell)
D,06/26/2023 00:00:00,Antara Capital LP,4,S-Sale,--I,2371887,105478336,1,0001750183,AMC Preferred Equity Units
A,06/23/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,3026,3026,9,0001750183,Put Option (right to sell)
D,06/23/2023 00:00:00,Antara Capital LP,4,S-Sale,--I,2650100,107850223,4,0001750183,AMC Preferred Equity Units
A,06/22/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,2428,53980,8,0001750183,Put Option (right to sell)
A,06/22/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,6391,51552,7,0001750183,Put Option (right to sell)
A,06/22/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,826,39306,6,0001750183,Put Option (right to sell)
A,06/22/2023 00:00:00,Antara Capital LP,4,P-Purchase,--I,2428,38480,5,0001750183,Put Option (right to sell)
