MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/22/2023 00:00:00,ARSENIADIS JAMES,4,M-Exempt,--D,4663,9324,3,0001939997,Restricted Stock Unit
D,06/22/2023 00:00:00,ARSENIADIS JAMES,4,F-InKind,--D,1427,3236,2,0001939997,Common Stock
A,06/22/2023 00:00:00,ARSENIADIS JAMES,4,M-Exempt,--D,4663,4663,1,0001939997,Common Stock
A,06/15/2023 00:00:00,Walker Cyrus D.,4,A-Award,--D,3948,3948,3,0001805514,Restricted Stock Units
D,06/15/2023 00:00:00,Walker Cyrus D.,4,M-Exempt,--D,6266,0,2,0001805514,Restricted Stock Units
A,06/15/2023 00:00:00,Walker Cyrus D.,4,M-Exempt,--D,6266,28062,1,0001805514,Common Stock
A,06/15/2023 00:00:00,WHEELER CARRIE,4,A-Award,--D,3948,3948,3,0001126013,Restricted Stock Units
D,06/15/2023 00:00:00,WHEELER CARRIE,4,M-Exempt,--D,6266,0,2,0001126013,Restricted Stock Units
A,06/15/2023 00:00:00,WHEELER CARRIE,4,M-Exempt,--D,6266,28062,1,0001126013,Common Stock
A,06/15/2023 00:00:00,Thomas V Milroy,4,A-Award,--D,3948,3948,3,0001627664,Restricted Stock Units
D,06/15/2023 00:00:00,Thomas V Milroy,4,M-Exempt,--D,6266,0,2,0001627664,Restricted Stock Units
A,06/15/2023 00:00:00,Thomas V Milroy,4,M-Exempt,--D,6266,38062,1,0001627664,Common Stock
A,06/15/2023 00:00:00,MALKIN ANTHONY E,4,A-Award,--D,3948,3948,5,0001076484,Restricted Stock Units
D,06/15/2023 00:00:00,MALKIN ANTHONY E,4,M-Exempt,--D,6266,0,4,0001076484,Restricted Stock Units
A,06/15/2023 00:00:00,MALKIN ANTHONY E,4,M-Exempt,--D,6266,83662,1,0001076484,Common Stock
A,06/15/2023 00:00:00,Loop Paula,4,A-Award,--D,3948,3948,3,0001870529,Restricted Stock Units
D,06/15/2023 00:00:00,Loop Paula,4,M-Exempt,--D,6266,0,2,0001870529,Restricted Stock Units
A,06/15/2023 00:00:00,Loop Paula,4,M-Exempt,--D,6266,6266,1,0001870529,Common Stock
A,06/15/2023 00:00:00,LILLIE JAMES E,4,A-Award,--D,3948,3948,4,0001164470,Restricted Stock Units
D,06/15/2023 00:00:00,LILLIE JAMES E,4,M-Exempt,--D,6266,0,3,0001164470,Restricted Stock Units
A,06/15/2023 00:00:00,LILLIE JAMES E,4,M-Exempt,--D,6266,1142255,1,0001164470,Common Stock
A,06/15/2023 00:00:00,ASHKEN IAN G H,4,A-Award,--D,3948,3948,5,0001093725,Restricted Stock Units
D,06/15/2023 00:00:00,ASHKEN IAN G H,4,M-Exempt,--D,6266,0,4,0001093725,Restricted Stock Units
A,06/15/2023 00:00:00,ASHKEN IAN G H,4,M-Exempt,--D,6266,11142,1,0001093725,Common Stock
D,06/05/2023 00:00:00,LILLIE JAMES E,4,S-Sale,--I,19414,4390965,5,0001164470,Common Stock
D,06/05/2023 00:00:00,ASHKEN IAN G H,4,S-Sale,--I,18550,4939333,3,0001093725,Common Stock
D,06/02/2023 00:00:00,LILLIE JAMES E,4,S-Sale,--I,89673,4410379,4,0001164470,Common Stock
D,06/02/2023 00:00:00,ASHKEN IAN G H,4,S-Sale,--I,91213,4957883,2,0001093725,Common Stock
D,06/01/2023 00:00:00,LILLIE JAMES E,4,S-Sale,--I,57580,4500052,3,0001164470,Common Stock
D,06/01/2023 00:00:00,ASHKEN IAN G H,4,S-Sale,--I,56904,5049096,1,0001093725,Common Stock
D,03/09/2023 00:00:00,MORTON KRISTINA M,4,M-Exempt,--D,25679,51356,3,0001910212,Restricted Stock Units
