MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,05/31/2023 00:00:00,Warren Michael J.,4,A-Award,--D,31.32,9086.89,1,0001698331,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Weipert Teresa,4,A-Award,--D,31.32,9086.89,1,0001856024,Dividend Equivalent Rights
A,05/31/2023 00:00:00,RUDDY RAYMOND B,4,A-Award,--D,670.92,194660.45,1,0001054997,Dividend Equivalent Rights
A,05/31/2023 00:00:00,RAJAN GAYATHRI,4,A-Award,--D,6.9,2001.9,1,0001698399,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Mutryn David,4,A-Award,--D,114.12,33111.7,1,0001896008,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Madsen Jan,4,A-Award,--D,47.71,13843.81,1,0001629769,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Link Michelle F.,4,A-Award,--D,81.96,23779.24,1,0001808982,Dividend Equivalent Rights
A,05/31/2023 00:00:00,HALEY JOHN J,4,A-Award,--D,56.17,16296.54,1,0001215018,Dividend Equivalent Rights
A,05/31/2023 00:00:00,GOLINVAUX THERESA D,4,A-Award,--D,28.47,8259.64,1,0001741289,Dividend Equivalent Rights
A,05/31/2023 00:00:00,FRANCIS DAVID,4,A-Award,--D,112.59,32667.21,1,0001254631,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Caswell Bruce,4,A-Award,--D,678.32,196808.45,1,0001311296,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Baylinson Ilene R.,4,A-Award,--D,139.97,40610.39,1,0001791080,Dividend Equivalent Rights
A,05/31/2023 00:00:00,Altman Anne K.,4,A-Award,--D,10.03,2910.03,1,0001637502,Dividend Equivalent Rights
D,05/15/2023 00:00:00,Link Michelle F.,4,S-Sale,--D,1968,2081.26,1,0001808982,Common Stock
A,03/14/2023 00:00:00,Madsen Jan,4,A-Award,--D,2993,2993,1,0001629769,Common Stock
A,03/14/2023 00:00:00,Warren Michael J.,4,A-Award,--D,1995,1995,1,0001698331,Common Stock
A,03/14/2023 00:00:00,RAJAN GAYATHRI,4,A-Award,--D,1995,1995,1,0001698399,Common Stock
A,03/14/2023 00:00:00,Altman Anne K.,4,A-Award,--D,2900,2900,1,0001637502,Common Stock
A,03/14/2023 00:00:00,HALEY JOHN J,4,A-Award,--D,6225,6225,1,0001215018,Common Stock
A,02/28/2023 00:00:00,GOLINVAUX THERESA D,4,A-Award,--D,27.87,8231.18,1,0001741289,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Mutryn David,4,A-Award,--D,111.61,32997.58,1,0001896008,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Baylinson Ilene R.,4,A-Award,--D,137.36,40470.43,1,0001791080,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Weipert Teresa,4,A-Award,--D,76.49,22499.06,1,0001856024,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Link Michelle F.,4,A-Award,--D,80.47,23697.28,1,0001808982,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Caswell Bruce,4,A-Award,--D,666.79,196130.13,1,0001311296,Dividend Equivalent Rights
A,02/28/2023 00:00:00,FRANCIS DAVID,4,A-Award,--D,110.68,32554.62,1,0001254631,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Madsen Jan,4,A-Award,--D,36.36,10803.09,1,0001629769,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Warren Michael J.,4,A-Award,--D,30.97,9132.99,1,0001698331,Dividend Equivalent Rights
A,02/28/2023 00:00:00,RAJAN GAYATHRI,4,A-Award,--D,13.92,4144.83,1,0001698399,Dividend Equivalent Rights
A,02/28/2023 00:00:00,Altman Anne K.,4,A-Award,--D,13.92,4144.83,1,0001637502,Dividend Equivalent Rights
A,02/28/2023 00:00:00,HALEY JOHN J,4,A-Award,--D,33.79,10015.37,1,0001215018,Dividend Equivalent Rights
