MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/30/2023 00:00:00,STOVER DAVID L,4,M-Exempt,--D,1463,0,3,0001212129,Restricted Stock / Units
A,06/30/2023 00:00:00,STOVER DAVID L,4,A-Award,--D,1463,1463,2,0001212129,Restricted Stock / Units
A,06/30/2023 00:00:00,STOVER DAVID L,4,M-Exempt,--D,1463,7438,1,0001212129,Phantom Stock Units
D,06/30/2023 00:00:00,Ragauss Peter A,4,M-Exempt,--D,1463,0,3,0001360666,Restricted Stock / Units
A,06/30/2023 00:00:00,Ragauss Peter A,4,A-Award,--D,1463,1463,2,0001360666,Restricted Stock / Units
A,06/30/2023 00:00:00,Ragauss Peter A,4,M-Exempt,--D,1463,70454,1,0001360666,Phantom Stock Units
D,06/30/2023 00:00:00,Rabun Daniel Wayne,4,M-Exempt,--D,1463,0,3,0001354803,Restricted Stock / Units
A,06/30/2023 00:00:00,Rabun Daniel Wayne,4,A-Award,--D,1463,1463,2,0001354803,Restricted Stock / Units
A,06/30/2023 00:00:00,Rabun Daniel Wayne,4,M-Exempt,--D,1463,68844,1,0001354803,Phantom Stock Units
D,06/30/2023 00:00:00,Nelson Amy H,4,M-Exempt,--D,1463,0,3,0001599571,Restricted Stock / Units
A,06/30/2023 00:00:00,Nelson Amy H,4,A-Award,--D,1463,1463,2,0001599571,Restricted Stock / Units
A,06/30/2023 00:00:00,Nelson Amy H,4,M-Exempt,--D,1463,72607,1,0001599571,Phantom Stock Units
D,06/30/2023 00:00:00,McKay Lamar,4,M-Exempt,--D,2194,0,3,0001844842,Restricted Stock / Units
A,06/30/2023 00:00:00,McKay Lamar,4,A-Award,--D,2194,2194,2,0001844842,Restricted Stock / Units
A,06/30/2023 00:00:00,McKay Lamar,4,M-Exempt,--D,2194,18857,1,0001844842,Phantom Stock Units
D,06/30/2023 00:00:00,Joung Chansoo,4,M-Exempt,--D,1463,0,3,0001355799,Restricted Stock / Units
A,06/30/2023 00:00:00,Joung Chansoo,4,A-Award,--D,1463,1463,2,0001355799,Restricted Stock / Units
A,06/30/2023 00:00:00,Joung Chansoo,4,M-Exempt,--D,1463,72778,1,0001355799,Phantom Stock Units
D,06/30/2023 00:00:00,Hooper Charles W,4,M-Exempt,--D,1463,0,3,0001910479,Restricted Stock / Units
