MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/08/2023 00:00:00,LEMAITRE PHILIPPE,4,M-Exempt,--D,900,0,2,0001059471,Restricted Stock Units
A,06/08/2023 00:00:00,LEMAITRE PHILIPPE,4,M-Exempt,--D,900,60017,1,0001059471,Common Stock
D,06/08/2023 00:00:00,Brown Laura D,4,M-Exempt,--D,604,0,2,0001496785,Restricted Stock Units
A,06/08/2023 00:00:00,Brown Laura D,4,M-Exempt,--D,604,7511,1,0001496785,Common Stock
D,06/08/2023 00:00:00,Britt Douglas,4,M-Exempt,--D,604,0,2,0001330988,Restricted Stock Units
A,06/08/2023 00:00:00,Britt Douglas,4,M-Exempt,--D,604,18811,1,0001330988,Common Stock
D,06/08/2023 00:00:00,Schuetz Alexander,4,M-Exempt,--D,569,0,3,0001610011,Restricted Stock Units
D,06/08/2023 00:00:00,Schuetz Alexander,4,F-InKind,--D,171,10573,2,0001610011,Common Stock
A,06/08/2023 00:00:00,Schuetz Alexander,4,M-Exempt,--D,569,10744,1,0001610011,Common Stock
D,06/08/2023 00:00:00,Sacchi Diana,4,M-Exempt,--D,535,0,2,0001720309,Restricted Stock Units
A,06/08/2023 00:00:00,Sacchi Diana,4,M-Exempt,--D,535,535,1,0001720309,Common Stock
D,06/08/2023 00:00:00,Chenanda Cary,4,M-Exempt,--D,569,0,2,0001806096,Restricted Stock Units
A,06/08/2023 00:00:00,Chenanda Cary,4,M-Exempt,--D,569,6691,1,0001806096,Common Stock
A,06/07/2023 00:00:00,LEMAITRE PHILIPPE,4,A-Award,--D,1173,1173,1,0001059471,Restricted Stock Units
A,06/07/2023 00:00:00,Brown Laura D,4,A-Award,--D,787,787,1,0001496785,Restricted Stock Units
A,06/07/2023 00:00:00,Britt Douglas,4,A-Award,--D,697,697,1,0001330988,Restricted Stock Units
A,06/07/2023 00:00:00,Chenanda Cary,4,A-Award,--D,742,742,1,0001806096,Restricted Stock Units
A,06/07/2023 00:00:00,Schuetz Alexander,4,A-Award,--D,742,742,1,0001610011,Restricted Stock Units
A,06/07/2023 00:00:00,Sacchi Diana,4,A-Award,--D,787,787,1,0001720309,Restricted Stock Units
D,03/09/2023 00:00:00,LEMAITRE PHILIPPE,4,M-Exempt,--D,904,0,3,0001059471,Restricted Stock Units
A,03/09/2023 00:00:00,LEMAITRE PHILIPPE,4,M-Exempt,--D,904,59117,1,0001059471,Common Stock
D,03/09/2023 00:00:00,Brown Laura D,4,M-Exempt,--D,607,0,3,0001496785,Restricted Stock Units
A,03/09/2023 00:00:00,Brown Laura D,4,M-Exempt,--D,607,6907,1,0001496785,Common Stock
D,03/09/2023 00:00:00,Britt Douglas,4,M-Exempt,--D,607,0,3,0001330988,Restricted Stock Units
A,03/09/2023 00:00:00,Britt Douglas,4,M-Exempt,--D,607,18207,1,0001330988,Common Stock
D,03/09/2023 00:00:00,Chenanda Cary,4,M-Exempt,--D,572,0,3,0001806096,Restricted Stock Units
A,03/09/2023 00:00:00,Chenanda Cary,4,M-Exempt,--D,572,6122,1,0001806096,Common Stock
D,03/09/2023 00:00:00,Schuetz Alexander,4,M-Exempt,--D,572,0,4,0001610011,Restricted Stock Units
D,03/09/2023 00:00:00,Schuetz Alexander,4,F-InKind,--D,172,10175,2,0001610011,Common Stock
A,03/09/2023 00:00:00,Schuetz Alexander,4,M-Exempt,--D,572,10347,1,0001610011,Common Stock
A,03/08/2023 00:00:00,LEMAITRE PHILIPPE,4,A-Award,--D,938,938,2,0001059471,Restricted Stock Units
A,03/08/2023 00:00:00,Brown Laura D,4,A-Award,--D,629,629,2,0001496785,Restricted Stock Units
A,03/08/2023 00:00:00,Britt Douglas,4,A-Award,--D,557,557,2,0001330988,Restricted Stock Units
A,03/08/2023 00:00:00,Chenanda Cary,4,A-Award,--D,593,593,2,0001806096,Restricted Stock Units
A,03/08/2023 00:00:00,Sacchi Diana,4,A-Award,--D,629,629,1,0001720309,Restricted Stock Units
A,03/08/2023 00:00:00,Schuetz Alexander,4,A-Award,--D,593,593,3,0001610011,Restricted Stock Units
D,02/28/2023 00:00:00,Morgan Jason Lemar,4,M-Exempt,--D,348,0,6,0001866634,Restricted Stock Units
D,02/28/2023 00:00:00,Morgan Jason Lemar,4,M-Exempt,--D,1926,0,5,0001866634,Performance-Based Restricted Stock Units
D,02/28/2023 00:00:00,Morgan Jason Lemar,4,F-InKind,--D,147,4393.288,4,0001866634,Common Stock
A,02/28/2023 00:00:00,Morgan Jason Lemar,4,M-Exempt,--D,348,4540.288,3,0001866634,Common Stock
D,02/28/2023 00:00:00,Morgan Jason Lemar,4,F-InKind,--D,814,4192.288,2,0001866634,Common Stock
A,02/28/2023 00:00:00,Morgan Jason Lemar,4,M-Exempt,--D,1926,5006.288,1,0001866634,Common Stock
D,02/28/2023 00:00:00,Arduini Matteo,4,M-Exempt,--D,437,0,5,0001776741,Restricted Stock Units
D,02/28/2023 00:00:00,Arduini Matteo,4,M-Exempt,--D,5143,0,4,0001776741,Performance-Based Restricted Stock Units
A,02/28/2023 00:00:00,Arduini Matteo,4,M-Exempt,--D,437,11745,3,0001776741,Common Stock
D,02/28/2023 00:00:00,Arduini Matteo,4,F-InKind,--D,2300,11308,2,0001776741,Common Stock
A,02/28/2023 00:00:00,Arduini Matteo,4,M-Exempt,--D,5143,13608,1,0001776741,Common Stock
D,02/28/2023 00:00:00,Matosevic Josef,4,M-Exempt,--D,20408,0,4,0001492606,Performance-Based Restricted Stock Units
D,02/28/2023 00:00:00,Matosevic Josef,4,F-InKind,--D,8031,29783,2,0001492606,Common Stock
A,02/28/2023 00:00:00,Matosevic Josef,4,M-Exempt,--D,20408,37814,1,0001492606,Common Stock
D,02/28/2023 00:00:00,Fulton Tricia L,4,M-Exempt,--D,1080,0,7,0001355892,Restricted Stock Units
D,02/28/2023 00:00:00,Fulton Tricia L,4,M-Exempt,--D,12894,0,6,0001355892,Performance-Based Restricted Stock Units
D,02/28/2023 00:00:00,Fulton Tricia L,4,F-InKind,--D,425,63457.7394,4,0001355892,Common Stock
A,02/28/2023 00:00:00,Fulton Tricia L,4,M-Exempt,--D,1080,63882.7394,3,0001355892,Common Stock
D,02/28/2023 00:00:00,Fulton Tricia L,4,F-InKind,--D,5074,62802.7394,2,0001355892,Common Stock
A,02/28/2023 00:00:00,Fulton Tricia L,4,M-Exempt,--D,12894,67876.7394,1,0001355892,Common Stock
D,01/28/2023 00:00:00,Morgan Jason Lemar,4,M-Exempt,--D,251,252,3,0001866634,Restricted Stock Units
D,01/28/2023 00:00:00,Morgan Jason Lemar,4,F-InKind,--D,113,3080.288,2,0001866634,Common Stock
A,01/28/2023 00:00:00,Morgan Jason Lemar,4,M-Exempt,--D,251,3193.288,1,0001866634,Common Stock
D,01/28/2023 00:00:00,Greenberg Marc A,4,M-Exempt,--D,182,182,5,0001904959,Restricted Stock Units
D,01/28/2023 00:00:00,Greenberg Marc A,4,F-InKind,--D,82,843.2686,2,0001904959,Common Stock
A,01/28/2023 00:00:00,Greenberg Marc A,4,M-Exempt,--D,182,925.2686,1,0001904959,Common Stock
