MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/29/2023 00:00:00,Palandjian Tracy P.,4,M-Exempt,--D,1352,0,3,0001543889,Director Stock Option (Right to Buy)
D,06/29/2023 00:00:00,Palandjian Tracy P.,4,F-InKind,--D,1268,10669,2,0001543889,Common Stock
A,06/29/2023 00:00:00,Palandjian Tracy P.,4,M-Exempt,--D,1352,11937,1,0001543889,Common Stock
A,03/16/2023 00:00:00,Jeffery Reuben III,4,P-Purchase,--D,3650,31726,1,0001492280,Common Stock
D,03/05/2023 00:00:00,Horgen Jay C.,4,M-Exempt,--D,7874,26901,7,0001432993,Stock Units
A,03/05/2023 00:00:00,Horgen Jay C.,4,A-Award,--D,19576,19576,6,0001432993,Stock Units
A,03/05/2023 00:00:00,Horgen Jay C.,4,A-Award,--D,47990,47990,5,0001432993,Stock Units
D,03/05/2023 00:00:00,Horgen Jay C.,4,F-InKind,--D,27887,266025,3,0001432993,Common Stock
A,03/05/2023 00:00:00,Horgen Jay C.,4,M-Exempt,--D,7874,293912,2,0001432993,Common Stock
A,03/05/2023 00:00:00,Horgen Jay C.,4,A-Award,--D,60814,286038,1,0001432993,Common Stock
D,03/05/2023 00:00:00,Erickson John R,4,M-Exempt,--D,2711,9061,6,0001890579,Stock Units
A,03/05/2023 00:00:00,Erickson John R,4,A-Award,--D,4336,4336,5,0001890579,Stock Units
A,03/05/2023 00:00:00,Erickson John R,4,A-Award,--D,10964,10964,4,0001890579,Stock Units
D,03/05/2023 00:00:00,Erickson John R,4,F-InKind,--D,10743,52235,3,0001890579,Common Stock
A,03/05/2023 00:00:00,Erickson John R,4,M-Exempt,--D,2711,62978,2,0001890579,Common Stock
A,03/05/2023 00:00:00,Erickson John R,4,A-Award,--D,20153,60267,1,0001890579,Common Stock
D,03/05/2023 00:00:00,Jamal Rizwan M,4,M-Exempt,--D,4762,15084,6,0001890565,Stock Units
A,03/05/2023 00:00:00,Jamal Rizwan M,4,A-Award,--D,7707,7707,5,0001890565,Stock Units
A,03/05/2023 00:00:00,Jamal Rizwan M,4,A-Award,--D,12530,12530,4,0001890565,Stock Units
D,03/05/2023 00:00:00,Jamal Rizwan M,4,F-InKind,--D,13835,64310,3,0001890565,Common Stock
A,03/05/2023 00:00:00,Jamal Rizwan M,4,M-Exempt,--D,4762,78145,2,0001890565,Common Stock
A,03/05/2023 00:00:00,Jamal Rizwan M,4,A-Award,--D,23828,73383,1,0001890565,Common Stock
D,03/05/2023 00:00:00,Wojcik Thomas M,4,M-Exempt,--D,3773,12473,6,0001776685,Stock Units
A,03/05/2023 00:00:00,Wojcik Thomas M,4,A-Award,--D,7620,7620,5,0001776685,Stock Units
A,03/05/2023 00:00:00,Wojcik Thomas M,4,A-Award,--D,4923,4923,4,0001776685,Stock Units
D,03/05/2023 00:00:00,Wojcik Thomas M,4,F-InKind,--D,15919,44232,3,0001776685,Common Stock
A,03/05/2023 00:00:00,Wojcik Thomas M,4,M-Exempt,--D,3773,60151,2,0001776685,Common Stock
A,03/05/2023 00:00:00,Wojcik Thomas M,4,A-Award,--D,27741,56378,1,0001776685,Common Stock
D,03/05/2023 00:00:00,Palandjian Tracy P.,4,M-Exempt,--D,410,4040,2,0001543889,Stock Units
A,03/05/2023 00:00:00,Palandjian Tracy P.,4,M-Exempt,--D,410,10585,1,0001543889,Common Stock
D,03/05/2023 00:00:00,Alvingham Karen L.,4,M-Exempt,--D,392,4666,3,0001726148,Stock Units
D,03/05/2023 00:00:00,Alvingham Karen L.,4,F-InKind,--D,30,2958,2,0001726148,Common Stock
A,03/05/2023 00:00:00,Alvingham Karen L.,4,M-Exempt,--D,392,2988,1,0001726148,Common Stock
D,03/05/2023 00:00:00,Churchill Dwight D.,4,M-Exempt,--D,621,5892,2,0001486072,Stock Units
A,03/05/2023 00:00:00,Churchill Dwight D.,4,M-Exempt,--D,621,17804,1,0001486072,Common Stock
D,03/05/2023 00:00:00,Jeffery Reuben III,4,M-Exempt,--D,418,4000,2,0001492280,Stock Units
